
(1060.5,768.5,1.0)
(908.5,768.5,1.0)
(1272.5,940.5,1.0)
(1287.5,768.5,1.0)
(876.5,209.5,1.0)
(818.5,209.5,1.0)
(962.5,285.5,1.0)
(964.5,209.5,1.0)
(1327.5,26.5,1.0)
(1244.5,26.5,1.0)
(1441.5,137.5,1.0)
(1453.5,26.5,1.0)
(1313.5,377.5,1.0)
(1247.5,377.5,1.0)
(1404.5,460.5,1.0)
(1413.5,377.5,1.0)
(1431.5,722.5,1.0)
(1383.5,722.5,1.0)
(1497.5,779.5,1.0)
(1504.5,722.5,1.0)
(1679.5,961.5,1.0)
(1572.5,961.5,1.0)
(1696.5,553.5,1.0)
(1606.5,553.5,1.0)
(1645.5,1027.5,1.0)
(1169.5,522.5,1.0)
(1112.5,522.5,1.0)
(1250.5,592.5,1.0)
(1256.5,522.5,1.0)
(1171.5,518.5,1.0)
(1090.5,518.5,1.0)
(1284.5,616.5,1.0)
(1292.5,518.5,1.0)
(1149.5,378.5,1.0)
(1091.5,378.5,1.0)
(1232.5,451.5,1.0)
(1237.5,378.5,1.0)
(1121.5,458.5,1.0)
(1046.5,458.5,1.0)
(1227.5,551.5,1.0)
(1234.5,458.5,1.0)
(952.5,362.5,1.0)
(902.5,362.5,1.0)
(1024.5,424.5,1.0)
(1026.5,362.5,1.0)
(1594.5,238.5,1.0)
(1529.5,238.5,1.0)
(1680.5,322.5,1.0)
(1692.5,238.5,1.0)
(924.5,118.5,1.0)
(824.5,118.5,1.0)
(1069.5,248.5,1.0)
(1074.5,118.5,1.0)
(1056.5,1057.5,1.0)
(892.5,1057.5,1.0)
(1303.5,1057.5,1.0)
(956.5,641.5,1.0)
(867.5,641.5,1.0)
(1083.5,745.5,1.0)
(1088.5,641.5,1.0)
(1585.5,844.5,1.0)
(1526.5,844.5,1.0)
(1663.5,912.5,1.0)
(1675.5,844.5,1.0)
(1670.5,603.5,1.0)
(1458.5,13.5,1.0)
(1600.5,115.5,1.0)
(1550.5,115.5,1.0)
(1667.5,182.5,1.0)
(1676.5,115.5,1.0)
(1400.5,66.5,1.0)
(1300.5,66.5,1.0)
(1534.5,197.5,1.0)
(1550.5,66.5,1.0)
(1036.5,711.5,1.0)
(988.5,711.5,1.0)
(1105.5,767.5,1.0)
(1108.5,711.5,1.0)
(1651.5,691.5,1.0)
(1606.5,691.5,1.0)
(1448.5,997.5,1.0)
(1379.5,997.5,1.0)
(1551.5,997.5,1.0)
(1611.5,195.5,1.0)
(1562.5,195.5,1.0)
(1675.5,259.5,1.0)
(1684.5,195.5,1.0)
(1125.5,730.5,1.0)
(1072.5,730.5,1.0)
(1201.5,793.5,1.0)
(1206.5,730.5,1.0)
(1687.5,253.5,1.0)
(1502.5,253.5,1.0)
(1690.5,42.5,1.0)
(1492.5,42.5,1.0)
(828.5,38.5,1.0)
(685.5,38.5,1.0)
(1036.5,223.5,1.0)
(1042.5,38.5,1.0)
(1280.5,937.5,1.0)
(1216.5,937.5,1.0)
(1367.5,1008.5,1.0)
(1375.5,937.5,1.0)
(957.5,877.5,1.0)
(819.5,877.5,1.0)
(1153.5,1030.5,1.0)
(1163.5,877.5,1.0)
(1637.5,43.5,1.0)
(1514.5,43.5,1.0)
(1625.5,313.5,1.0)
(1549.5,313.5,1.0)
(1699.5,401.5,1.0)
(1624.5,401.5,1.0)
(1366.5,533.5,1.0)
(1293.5,533.5,1.0)
(1463.5,620.5,1.0)
(1474.5,533.5,1.0)
(1154.5,417.5,1.0)
(1085.5,417.5,1.0)
(1250.5,502.5,1.0)
(1257.5,417.5,1.0)
(1463.5,62.5,1.0)
(1388.5,62.5,1.0)
(1562.5,160.5,1.0)
(1574.5,62.5,1.0)
(1500.5,317.5,1.0)
(1433.5,317.5,1.0)
(1590.5,402.5,1.0)
(1602.5,317.5,1.0)
(1539.5,905.5,1.0)
(1472.5,905.5,1.0)
(1628.5,981.5,1.0)
(1640.5,905.5,1.0)
(1154.5,585.5,1.0)
(1107.5,585.5,1.0)
(1221.5,643.5,1.0)
(1226.5,585.5,1.0)
(1247.5,19.5,1.0)
(1192.5,19.5,1.0)
(1323.5,93.5,1.0)
(1329.5,19.5,1.0)
(903.5,319.5,1.0)
(851.5,319.5,1.0)
(980.5,385.5,1.0)
(981.5,319.5,1.0)
(1696.5,879.5,1.0)
(1510.5,235.5,1.0)
(1453.5,235.5,1.0)
(1586.5,308.5,1.0)
