
(1674.5,812.5,1.0)
(1614.5,907.5,1.0)
(750.5,976.5,1.0)
(805.5,976.5,1.0)
(660.5,932.5,1.0)
(667.5,976.5,1.0)
(874.5,974.5,1.0)
(918.5,974.5,1.0)
(807.5,939.5,1.0)
(808.5,974.5,1.0)
(160.5,306.5,1.0)
(255.5,306.5,1.0)
(18.5,306.5,1.0)
(635.5,610.5,1.0)
(694.5,610.5,1.0)
(535.5,548.5,1.0)
(548.5,610.5,1.0)
(248.5,981.5,1.0)
(1285.5,652.5,1.0)
(1329.5,652.5,1.0)
(1229.5,606.5,1.0)
(1218.5,652.5,1.0)
(1084.5,858.5,1.0)
(1138.5,858.5,1.0)
(1010.5,811.5,1.0)
(1005.5,858.5,1.0)
(1021.5,612.5,1.0)
(1075.5,612.5,1.0)
(944.5,554.5,1.0)
(940.5,612.5,1.0)
(365.5,867.5,1.0)
(416.5,867.5,1.0)
(269.5,823.5,1.0)
(289.5,867.5,1.0)
(752.5,174.5,1.0)
(807.5,174.5,1.0)
(664.5,100.5,1.0)
(671.5,174.5,1.0)
(1089.5,534.5,1.0)
(1192.5,534.5,1.0)
(942.5,416.5,1.0)
(936.5,534.5,1.0)
(897.5,663.5,1.0)
(970.5,663.5,1.0)
(785.5,588.5,1.0)
(789.5,663.5,1.0)
(1196.5,810.5,1.0)
(1233.5,810.5,1.0)
(1148.5,777.5,1.0)
(1140.5,810.5,1.0)
(873.5,314.5,1.0)
(972.5,314.5,1.0)
(715.5,184.5,1.0)
(724.5,314.5,1.0)
(1095.5,449.5,1.0)
(1148.5,449.5,1.0)
(1021.5,386.5,1.0)
(1015.5,449.5,1.0)
(1258.5,624.5,1.0)
(1324.5,624.5,1.0)
(1172.5,554.5,1.0)
(1158.5,624.5,1.0)
(557.5,218.5,1.0)
(690.5,218.5,1.0)
(308.5,28.5,1.0)
(357.5,218.5,1.0)
(1097.5,555.5,1.0)
(1147.5,555.5,1.0)
(1030.5,501.5,1.0)
(1024.5,555.5,1.0)
(730.5,464.5,1.0)
(819.5,464.5,1.0)
(581.5,358.5,1.0)
(597.5,464.5,1.0)
(1251.5,623.5,1.0)
(1312.5,623.5,1.0)
(1172.5,558.5,1.0)
(1159.5,623.5,1.0)
(574.5,834.5,1.0)
(633.5,834.5,1.0)
(472.5,781.5,1.0)
(487.5,834.5,1.0)
(98.5,103.5,1.0)
(179.5,103.5,1.0)
