
(1009.5,434.5,1.0)
(928.5,434.5,1.0)
(1116.5,522.5,1.0)
(1131.5,434.5,1.0)
(819.5,67.5,1.0)
(740.5,67.5,1.0)
(933.5,171.5,1.0)
(937.5,67.5,1.0)
(1062.5,693.5,1.0)
(1006.5,693.5,1.0)
(1134.5,744.5,1.0)
(1144.5,693.5,1.0)
(360.5,435.5,1.0)
(309.5,435.5,1.0)
(451.5,492.5,1.0)
(437.5,435.5,1.0)
(555.5,477.5,1.0)
(485.5,477.5,1.0)
(667.5,551.5,1.0)
(659.5,477.5,1.0)
(689.5,625.5,1.0)
(636.5,625.5,1.0)
(772.5,678.5,1.0)
(769.5,625.5,1.0)
(1522.5,411.5,1.0)
(1453.5,411.5,1.0)
(1592.5,488.5,1.0)
(1626.5,411.5,1.0)
(1640.5,496.5,1.0)
(926.5,756.5,1.0)
(888.5,756.5,1.0)
(980.5,790.5,1.0)
(983.5,756.5,1.0)
(653.5,47.5,1.0)
(434.5,47.5,1.0)
(965.5,316.5,1.0)
(982.5,47.5,1.0)
(1501.5,1024.5,1.0)
(1342.5,1024.5,1.0)
(817.5,867.5,1.0)
(755.5,867.5,1.0)
(909.5,918.5,1.0)
(911.5,867.5,1.0)
(318.5,65.5,1.0)
(260.5,65.5,1.0)
(422.5,143.5,1.0)
(405.5,65.5,1.0)
(646.5,672.5,1.0)
(600.5,672.5,1.0)
(719.5,716.5,1.0)
(715.5,672.5,1.0)
(499.5,801.5,1.0)
(440.5,801.5,1.0)
(597.5,852.5,1.0)
(587.5,801.5,1.0)
(614.5,572.5,1.0)
(565.5,572.5,1.0)
(692.5,621.5,1.0)
(687.5,572.5,1.0)
(936.5,1036.5,1.0)
(878.5,1036.5,1.0)
(1023.5,1036.5,1.0)
(487.5,735.5,1.0)
(430.5,735.5,1.0)
(583.5,786.5,1.0)
(573.5,735.5,1.0)
(1185.5,601.5,1.0)
(1117.5,601.5,1.0)
(1269.5,669.5,1.0)
(1289.5,601.5,1.0)
(1279.5,989.5,1.0)
(1233.5,989.5,1.0)
(1332.5,1023.5,1.0)
(1347.5,989.5,1.0)
(510.5,491.5,1.0)
(467.5,491.5,1.0)
(582.5,537.5,1.0)
(575.5,491.5,1.0)
(928.5,511.5,1.0)
(873.5,511.5,1.0)
(1005.5,569.5,1.0)
(1011.5,511.5,1.0)
(972.5,123.5,1.0)
(908.5,123.5,1.0)
(1060.5,207.5,1.0)
(1069.5,123.5,1.0)
(350.5,816.5,1.0)
(252.5,816.5,1.0)
(519.5,897.5,1.0)
(496.5,816.5,1.0)
(1109.5,1034.5,1.0)
(1050.5,1034.5,1.0)
(1197.5,1034.5,1.0)
(650.5,558.5,1.0)
(546.5,558.5,1.0)
(810.5,662.5,1.0)
(807.5,558.5,1.0)
(156.5,655.5,1.0)
(80.5,655.5,1.0)
(297.5,726.5,1.0)
(268.5,655.5,1.0)
(321.5,909.5,1.0)
(261.5,909.5,1.0)
(429.5,957.5,1.0)
(411.5,909.5,1.0)
(1450.5,762.5,1.0)
(1323.5,762.5,1.0)
(1578.5,870.5,1.0)
(1641.5,762.5,1.0)
(278.5,70.5,1.0)
(155.5,70.5,1.0)
(493.5,228.5,1.0)
(463.5,70.5,1.0)
(952.5,890.5,1.0)
(909.5,890.5,1.0)
(1012.5,925.5,1.0)
(1017.5,890.5,1.0)
(1411.5,271.5,1.0)
(1282.5,271.5,1.0)
(1544.5,420.5,1.0)
(1605.5,271.5,1.0)
(543.5,778.5,1.0)
(423.5,778.5,1.0)
(733.5,879.5,1.0)
(723.5,778.5,1.0)
(1323.5,249.5,1.0)
(1271.5,249.5,1.0)
(1383.5,313.5,1.0)
(1402.5,249.5,1.0)
(1001.5,792.5,1.0)
(950.5,792.5,1.0)
(1070.5,836.5,1.0)
(1078.5,792.5,1.0)
(771.5,196.5,1.0)
(713.5,196.5,1.0)
(858.5,269.5,1.0)
(858.5,196.5,1.0)
(1081.5,280.5,1.0)
(1033.5,280.5,1.0)
(1143.5,338.5,1.0)
(1153.5,280.5,1.0)
(509.5,618.5,1.0)
(433.5,618.5,1.0)
(635.5,692.5,1.0)
(624.5,618.5,1.0)
(620.5,744.5,1.0)
(582.5,744.5,1.0)
(681.5,778.5,1.0)
(677.5,744.5,1.0)
(1427.5,607.5,1.0)
(1317.5,607.5,1.0)
(1540.5,712.5,1.0)
(1591.5,607.5,1.0)
(1138.5,710.5,1.0)
(1102.5,710.5,1.0)
(1183.5,743.5,1.0)
(1191.5,710.5,1.0)
(790.5,1015.5,1.0)
(743.5,1015.5,1.0)
(859.5,1049.5,1.0)
(859.5,1015.5,1.0)
(548.5,327.5,1.0)
(460.5,327.5,1.0)
(690.5,428.5,1.0)
(680.5,327.5,1.0)
(1134.5,155.5,1.0)
(1075.5,155.5,1.0)
(1208.5,231.5,1.0)
(1222.5,155.5,1.0)
(1100.5,343.5,1.0)
(1055.5,343.5,1.0)
(1159.5,396.5,1.0)
(1168.5,343.5,1.0)
(1349.5,600.5,1.0)
(1260.5,600.5,1.0)
(1446.5,686.5,1.0)
(1482.5,600.5,1.0)
(653.5,788.5,1.0)
(612.5,788.5,1.0)
(718.5,825.5,1.0)
(715.5,788.5,1.0)
(527.5,127.5,1.0)
(421.5,127.5,1.0)
(696.5,260.5,1.0)
(685.5,127.5,1.0)
(1702.5,689.5,1.0)
(1573.5,689.5,1.0)
(1097.5,149.5,1.0)
(1046.5,149.5,1.0)
(1163.5,216.5,1.0)
(1174.5,149.5,1.0)
(681.5,326.5,1.0)
(615.5,326.5,1.0)
(782.5,402.5,1.0)
(779.5,326.5,1.0)
(499.5,144.5,1.0)
(442.5,144.5,1.0)
(595.5,218.5,1.0)
(585.5,144.5,1.0)
(95.5,905.5,1.0)
(47.5,828.5,1.0)
(710.5,960.5,1.0)
(666.5,960.5,1.0)
(778.5,994.5,1.0)
(776.5,960.5,1.0)
(542.5,735.5,1.0)
(455.5,735.5,1.0)
(681.5,812.5,1.0)
(671.5,735.5,1.0)
(771.5,447.5,1.0)
(672.5,447.5,1.0)
(916.5,553.5,1.0)
(920.5,447.5,1.0)
