
(-3.845652,1.443227,-1.063058)
(-4.245652,1.443227,-1.063058)
(-3.245652,1.443227,-0.5630584)
(-3.245652,1.443227,-1.063058)
(-1.237784,2.405904,0.05709219)
(-1.637784,2.405904,0.05709219)
(-0.6377835,2.405904,0.5570922)
(-0.6377835,2.405904,0.05709219)
(0.75185,0.8384752,2.879275)
(0.35185,0.8384752,2.879275)
(1.35185,0.8384752,3.379275)
(1.35185,0.8384752,2.879275)
(-0.47331,4.355167,2.895561)
(-1.808938,1.71339,1.062025)
(-2.208938,1.71339,1.062025)
(-1.208938,1.71339,1.562025)
(-1.208938,1.71339,1.062025)
(-2.425749,3.503776,0.7379308)
(-2.825749,3.503776,0.7379308)
(-1.825749,3.503776,1.237931)
(-1.825749,3.503776,0.7379308)
(-1.977024,1.638847,0.07458067)
(-2.377024,1.638847,0.07458067)
(-1.377024,1.638847,0.5745807)
(-1.377024,1.638847,0.07458067)
(-2.580256,3.130694,0.4767604)
(-2.980256,3.130694,0.4767604)
(-1.980256,3.130694,0.9767604)
(-1.980256,3.130694,0.4767604)
(-3.20346,0.4226265,-0.03751135)
(-3.60346,0.4226265,-0.03751135)
(-2.60346,0.4226265,0.4624887)
(-2.60346,0.4226265,-0.03751135)
(-3.536889,3.985589,1.224281)
(-3.936889,3.985589,1.224281)
(-2.936889,3.985589,1.724281)
(-2.936889,3.985589,1.224281)
(0.9079745,2.29906,3.149362)
(0.5079745,2.29906,3.149362)
(-3.052919,6.879343,3.489973)
(-3.452919,6.879343,3.489973)
(-2.479528,0.7151499,2.824338)
(-2.879528,0.7151499,2.824338)
(-1.879528,0.7151499,3.324338)
(-1.879528,0.7151499,2.824338)
(3.161605,0.1291447,2.870087)
(2.761605,0.1291447,2.870087)
(-0.5596973,3.234973,3.595193)
(-0.9596972,3.234973,3.595193)
(0.04030275,3.234973,3.595193)
(-1.965715,1.495283,2.677884)
(-2.365715,1.495283,2.677884)
(-1.365715,1.495283,3.177884)
(-1.365715,1.495283,2.677884)
(-1.256807,5.07322,3.410754)
(-2.489083,1.082388,-3.123719)
(-1.889083,1.082388,-2.623719)
(-1.310309,2.740021,3.545477)
(-1.710309,2.740021,3.545477)
(-0.7103086,2.740021,4.045477)
(-0.7103086,2.740021,3.545477)
(-3.100308,5.547662,1.96091)
(-1.162847,2.992201,0.9058617)
(-1.562847,2.992201,0.9058617)
(-0.5628467,2.992201,1.405862)
(-0.5628467,2.992201,0.9058617)
(-2.243659,2.598456,0.2890277)
(-2.64366,2.598456,0.2890277)
(-1.64366,2.598456,0.7890277)
(-1.64366,2.598456,0.2890277)
(0.06246272,3.026888,3.138938)
(-0.3375373,3.026888,3.138938)
(0.6624627,3.026888,3.138938)
(-1.471079,0.4744997,1.808233)
(-1.871079,0.4744997,1.808233)
(-0.871079,0.4744997,2.308233)
(-0.871079,0.4744997,1.808233)
(-1.140145,0.7781067,-2.491616)
(-1.540145,0.7781067,-2.491616)
(-0.5401454,0.7781067,-1.991616)
(-3.622783,0.7946978,-0.3601785)
(-4.022783,0.7946978,-0.3601785)
(-3.022783,0.7946978,0.1398215)
(-3.022783,0.7946978,-0.3601785)
(-2.144244,2.6553,-0.4951119)
(-2.544244,2.6553,-0.4951119)
(-1.544244,2.6553,0.00488806)
(-1.544244,2.6553,-0.4951119)
(0.2077775,1.893354,0.3994565)
(-0.8648177,2.9745,1.91207)
(-1.264818,2.9745,1.91207)
(-0.2648177,2.9745,2.41207)
(-0.2648177,2.9745,1.91207)
(-3.439831,2.229516,-0.4150939)
(-3.439831,2.229516,-0.9150939)
(-0.4529916,2.39251,1.754083)
(-0.8529916,2.39251,1.754083)
(0.1470084,2.39251,2.254083)
(0.1470084,2.39251,1.754083)
(0.7305182,0.6640606,3.21838)
(0.3305182,0.6640606,3.21838)
(1.330518,0.6640606,3.71838)
(1.330518,0.6640606,3.21838)
(0.8548354,2.023088,3.634538)
(0.4548354,2.023088,3.634538)
(-0.9289542,1.981752,0.2777514)
(-1.328954,1.981752,0.2777514)
(-0.3289542,1.981752,0.7777514)
(-0.3289542,1.981752,0.2777514)
(-3.684827,4.40814,3.440939)
(-4.084827,4.40814,3.440939)
(-3.084827,4.40814,3.940939)
(-3.084827,4.40814,3.440939)
(-2.566841,0.9204168,-2.181293)
(-2.566841,0.9204168,-2.681293)
(-1.939241,3.747717,1.25254)
(-2.339241,3.747717,1.25254)
(-1.339241,3.747717,1.75254)
(-1.339241,3.747717,1.25254)
(1.130735,0.3031778,2.563544)
(0.7307347,0.3031778,2.563544)
(1.730735,0.3031778,3.063544)
(1.730735,0.3031778,2.563544)
(-2.293368,0.52631,-2.157327)
(-2.693368,0.52631,-2.157327)
(-1.693368,0.52631,-1.657327)
(-1.693368,0.52631,-2.157327)
(-1.719529,1.881156,0.3995147)
(-2.119529,1.881156,0.3995147)
(-1.119529,1.881156,0.8995147)
(-1.119529,1.881156,0.3995147)
(-3.602485,3.676718,0.4983077)
(-4.002485,3.676718,0.4983077)
(-3.002485,3.676718,0.9983077)
(-3.002485,3.676718,0.4983077)
(-1.294464,2.353695,3.562175)
(-1.694464,2.353695,3.562175)
(-0.6944642,2.353695,4.062175)
(-0.6944642,2.353695,3.562175)
(-2.325761,4.387022,1.742134)
(-2.725761,4.387022,1.742134)
(-1.725761,4.387022,2.242134)
(-1.725761,4.387022,1.742134)
(-3.910717,3.780859,3.282106)
(-4.310718,3.780859,3.282106)
(-3.310718,3.780859,3.782106)
(-3.310718,3.780859,3.282106)
(-3.994458,1.735856,-0.3982615)
(-4.394458,1.735856,-0.3982615)
(-3.394458,1.735856,0.1017385)
(-3.394458,1.735856,-0.3982615)
(-3.451437,3.816232,0.2473569)
(-2.851438,3.816232,0.7473569)
(-2.851438,3.816232,0.2473569)
(1.744945,1.78602,3.161454)
(-1.705468,5.25529,3.239019)
(-2.105468,5.25529,3.239019)
(-1.010761,0.8190193,2.668623)
(-1.410761,0.8190193,2.668623)
(-0.4107614,0.8190193,3.168623)
(-0.4107614,0.8190193,2.668623)
(1.413722,2.373145,2.831808)
(-0.06313428,1.10709,2.483744)
(-0.4631343,1.10709,2.483744)
(0.5368657,1.10709,2.983744)
(0.5368657,1.10709,2.483744)
(-3.491987,0.8782787,-1.257329)
(-3.891987,0.8782787,-1.257329)
(-2.891987,0.8782787,-0.7573295)
(-2.891987,0.8782787,-1.257329)
(-3.700917,1.242236,1.989997)
(-4.100917,1.242236,1.989997)
(-3.100917,1.242236,2.489997)
(-3.100917,1.242236,1.989997)
(-0.2808162,0.4557638,2.734303)
(-0.6808162,0.4557638,2.734303)
(0.3191838,0.4557638,3.234303)
(0.3191838,0.4557638,2.734303)
(-2.912218,2.123724,0.6916499)
(-3.312218,2.123724,0.6916499)
(-2.312218,2.123724,1.19165)
(-2.312218,2.123724,0.6916499)
(-4.034614,3.174791,2.11122)
(-4.434614,3.174791,2.11122)
(-3.434614,3.174791,2.61122)
(-3.434614,3.174791,2.11122)
(-2.513972,1.07379,1.348026)
(-2.913972,1.07379,1.348026)
(-1.913972,1.07379,1.848026)
(-1.913972,1.07379,1.348026)
(-2.750356,3.125117,0.04109049)
(-3.150356,3.125117,0.04109049)
(-2.150356,3.125117,0.5410905)
(-2.150356,3.125117,0.04109049)
(-1.392722,0.5208769,1.319591)
(-1.792722,0.5208769,1.319591)
(-0.7927222,0.5208769,1.819591)
(-0.7927222,0.5208769,1.319591)
(-3.218097,3.024814,2.97113)
(-3.618097,3.024814,2.97113)
(-2.618097,3.024814,3.47113)
(-2.618097,3.024814,2.97113)
(-0.06340513,0.753993,-1.325037)
(-0.4634051,0.753993,-1.325037)
(0.5365949,0.753993,-0.8250375)
(0.8490533,2.98975,2.62851)
(-2.954504,1.661729,2.902314)
(-3.354505,1.661729,2.902314)
(-2.354505,1.661729,3.402314)
(-2.354505,1.661729,2.902314)
(-2.668457,1.763633,-0.9948916)
