
(1370.5,43.5,1.0)
(1331.5,3.5,1.0)
(1380.5,151.5,1.0)
(1430.5,102.5,1.0)
(1632.5,391.5,1.0)
(1585.5,345.5,1.0)
(1644.5,519.5,1.0)
(1702.5,461.5,1.0)
(1386.5,858.5,1.0)
(1350.5,821.5,1.0)
(1395.5,957.5,1.0)
(1440.5,912.5,1.0)
(1679.5,960.5,1.0)
(1383.5,451.5,1.0)
(1342.5,410.5,1.0)
(1394.5,565.5,1.0)
(1445.5,513.5,1.0)
(1552.5,285.5,1.0)
(1494.5,227.5,1.0)
(1567.5,444.5,1.0)
(1639.5,371.5,1.0)
(1461.5,334.5,1.0)
(1420.5,294.5,1.0)
(1471.5,447.5,1.0)
(1522.5,396.5,1.0)
(1513.5,248.5,1.0)
(1459.5,195.5,1.0)
(1526.5,395.5,1.0)
(1593.5,328.5,1.0)
(1268.5,251.5,1.0)
(1234.5,217.5,1.0)
(1276.5,345.5,1.0)
(1319.5,302.5,1.0)
(1377.5,155.5,1.0)
(1313.5,90.5,1.0)
(1394.5,332.5,1.0)
(1475.5,252.5,1.0)
(1510.5,990.5,1.0)
(1464.5,945.5,1.0)
(1698.5,782.5,1.0)
(1466.5,550.5,1.0)
(1094.5,559.5,1.0)
(1058.5,524.5,1.0)
(1103.5,657.5,1.0)
(1147.5,613.5,1.0)
(1538.5,1026.5,1.0)
(1505.5,993.5,1.0)
(1378.5,942.5,1.0)
(1323.5,888.5,1.0)
(1459.5,1024.5,1.0)
(1189.5,600.5,1.0)
(1149.5,560.5,1.0)
(1199.5,709.5,1.0)
(1249.5,659.5,1.0)
(1593.5,1006.5,1.0)
(1664.5,2.5,1.0)
(1674.5,105.5,1.0)
(1242.5,804.5,1.0)
(1192.5,755.5,1.0)
(1254.5,940.5,1.0)
(1316.5,878.5,1.0)
(1632.5,227.5,1.0)
(1623.5,495.5,1.0)
(1571.5,443.5,1.0)
(1636.5,638.5,1.0)
(1701.5,573.5,1.0)
(1511.5,294.5,1.0)
(1463.5,246.5,1.0)
(1523.5,426.5,1.0)
(1583.5,366.5,1.0)
(1496.5,946.5,1.0)
(1444.5,894.5,1.0)
(1575.5,1025.5,1.0)
(1261.5,558.5,1.0)
(1226.5,523.5,1.0)
(1270.5,652.5,1.0)
(1313.5,609.5,1.0)
(1694.5,202.5,1.0)
(1658.5,166.5,1.0)
(1703.5,301.5,1.0)
(1281.5,170.5,1.0)
(1244.5,134.5,1.0)
(1290.5,269.5,1.0)
(1335.5,224.5,1.0)
(1625.5,208.5,1.0)
(1577.5,159.5,1.0)
(1637.5,342.5,1.0)
(1698.5,281.5,1.0)
(1684.5,593.5,1.0)
(1528.5,664.5,1.0)
(1477.5,612.5,1.0)
(1541.5,806.5,1.0)
(1606.5,741.5,1.0)
(1413.5,95.5,1.0)
(1470.5,39.5,1.0)
(1524.5,679.5,1.0)
(1478.5,633.5,1.0)
(1536.5,806.5,1.0)
(1594.5,749.5,1.0)
(1341.5,878.5,1.0)
(1306.5,843.5,1.0)
(1350.5,975.5,1.0)
(1395.5,931.5,1.0)
(1421.5,1016.5,1.0)
(1377.5,973.5,1.0)
(1587.5,458.5,1.0)
(1543.5,415.5,1.0)
(1597.5,577.5,1.0)
(1651.5,523.5,1.0)
(1012.5,484.5,1.0)
(939.5,412.5,1.0)
(1030.5,683.5,1.0)
(1120.5,593.5,1.0)
(1552.5,93.5,1.0)
(1598.5,47.5,1.0)
(1588.5,424.5,1.0)
(1527.5,363.5,1.0)
(1603.5,592.5,1.0)
(1679.5,515.5,1.0)
(1408.5,840.5,1.0)
(1374.5,806.5,1.0)
(1416.5,933.5,1.0)
(1458.5,891.5,1.0)
(1537.5,142.5,1.0)
(1502.5,107.5,1.0)
(1546.5,237.5,1.0)
(1589.5,194.5,1.0)
(1478.5,388.5,1.0)
(1435.5,346.5,1.0)
(1488.5,505.5,1.0)
(1541.5,452.5,1.0)
(1439.5,62.5,1.0)
(1379.5,2.5,1.0)
(1454.5,228.5,1.0)
(1529.5,153.5,1.0)
(1215.5,789.5,1.0)
(1169.5,743.5,1.0)
(1227.5,916.5,1.0)
(1284.5,858.5,1.0)
(1560.5,424.5,1.0)
(1488.5,352.5,1.0)
(1578.5,621.5,1.0)
(1668.5,531.5,1.0)
(978.5,432.5,1.0)
(916.5,370.5,1.0)
(993.5,601.5,1.0)
(1070.5,524.5,1.0)
(1310.5,73.5,1.0)
(1269.5,32.5,1.0)
(1320.5,187.5,1.0)
(1372.5,135.5,1.0)
(1521.5,31.5,1.0)
(1537.5,202.5,1.0)
(1614.5,124.5,1.0)
(1542.5,1041.5,1.0)
(1576.5,891.5,1.0)
(1482.5,797.5,1.0)
(1244.5,678.5,1.0)
(1208.5,642.5,1.0)
(1253.5,778.5,1.0)
(1299.5,733.5,1.0)
(1613.5,1018.5,1.0)
(1367.5,756.5,1.0)
(1330.5,719.5,1.0)
(1377.5,860.5,1.0)
(1424.5,813.5,1.0)
(1379.5,96.5,1.0)
(1343.5,59.5,1.0)
(1388.5,196.5,1.0)
(1434.5,150.5,1.0)
(1075.5,364.5,1.0)
(1037.5,326.5,1.0)
(1085.5,470.5,1.0)
(1133.5,422.5,1.0)
(1283.5,740.5,1.0)
(1248.5,705.5,1.0)
(1291.5,834.5,1.0)
(1334.5,791.5,1.0)
(1339.5,283.5,1.0)
(1295.5,239.5,1.0)
(1350.5,405.5,1.0)
(1406.5,349.5,1.0)
(1103.5,270.5,1.0)
(1049.5,216.5,1.0)
(1117.5,418.5,1.0)
(1184.5,350.5,1.0)
(1242.5,419.5,1.0)
(1204.5,382.5,1.0)
(1251.5,522.5,1.0)
(1298.5,475.5,1.0)
(1547.5,168.5,1.0)
(1494.5,114.5,1.0)
(1561.5,314.5,1.0)
(1627.5,248.5,1.0)
(1313.5,522.5,1.0)
(1278.5,487.5,1.0)
(1321.5,618.5,1.0)
(1365.5,574.5,1.0)
(1090.5,496.5,1.0)
(1038.5,444.5,1.0)
(1103.5,640.5,1.0)
(1168.5,575.5,1.0)
(1684.5,404.5,1.0)
(1648.5,368.5,1.0)
(1693.5,503.5,1.0)
(1660.5,979.5,1.0)
(1073.5,523.5,1.0)
(1032.5,482.5,1.0)
(1083.5,636.5,1.0)
(1135.5,585.5,1.0)
(1512.5,147.5,1.0)
(1471.5,106.5,1.0)
(1523.5,262.5,1.0)
(1575.5,210.5,1.0)
(1192.5,583.5,1.0)
(1158.5,548.5,1.0)
(1201.5,677.5,1.0)
(1244.5,634.5,1.0)
(1432.5,167.5,1.0)
(1386.5,121.5,1.0)
(1444.5,296.5,1.0)
(1503.5,237.5,1.0)
(1492.5,163.5,1.0)
(1383.5,54.5,1.0)
(1520.5,464.5,1.0)
(1656.5,327.5,1.0)
(1261.5,150.5,1.0)
(1226.5,116.5,1.0)
(1269.5,244.5,1.0)
(1312.5,202.5,1.0)
(1698.5,749.5,1.0)
(1059.5,625.5,1.0)
(1020.5,586.5,1.0)
(1068.5,730.5,1.0)
(1117.5,682.5,1.0)
(1582.5,542.5,1.0)
(1548.5,508.5,1.0)
(1591.5,636.5,1.0)
(1634.5,593.5,1.0)
(956.5,440.5,1.0)
(921.5,405.5,1.0)
(964.5,537.5,1.0)
(1008.5,493.5,1.0)
(1283.5,511.5,1.0)
(1244.5,472.5,1.0)
(1292.5,618.5,1.0)
(1341.5,569.5,1.0)
(1544.5,252.5,1.0)
(1609.5,961.5,1.0)
(1044.5,590.5,1.0)
(986.5,532.5,1.0)
(1058.5,749.5,1.0)
(1130.5,677.5,1.0)
(1574.5,948.5,1.0)
(1539.5,913.5,1.0)
(1582.5,1044.5,1.0)
(1626.5,1000.5,1.0)
(1558.5,426.5,1.0)
(1520.5,388.5,1.0)
(1568.5,531.5,1.0)
(1615.5,483.5,1.0)
(1692.5,685.5,1.0)
(1606.5,656.5,1.0)
(1559.5,609.5,1.0)
(1618.5,786.5,1.0)
(1677.5,727.5,1.0)
(1299.5,575.5,1.0)
(1265.5,542.5,1.0)
(1307.5,666.5,1.0)
(1348.5,625.5,1.0)
(1245.5,829.5,1.0)
(1195.5,779.5,1.0)
(1258.5,966.5,1.0)
(1320.5,904.5,1.0)
(1357.5,460.5,1.0)
(1321.5,425.5,1.0)
(1366.5,559.5,1.0)
(1410.5,514.5,1.0)
(1532.5,585.5,1.0)
(1498.5,552.5,1.0)
(1540.5,677.5,1.0)
(1582.5,635.5,1.0)
(1235.5,493.5,1.0)
(1200.5,458.5,1.0)
(1243.5,589.5,1.0)
(1287.5,545.5,1.0)
(1526.5,9.5,1.0)
(1536.5,126.5,1.0)
(1590.5,73.5,1.0)
(1321.5,695.5,1.0)
(1287.5,661.5,1.0)
(1330.5,790.5,1.0)
(1373.5,747.5,1.0)
(1527.5,33.5,1.0)
(1692.5,613.5,1.0)
(1658.5,580.5,1.0)
(1700.5,705.5,1.0)
(1626.5,511.5,1.0)
(1590.5,476.5,1.0)
(1634.5,608.5,1.0)
(1678.5,564.5,1.0)
(1383.5,486.5,1.0)
(1241.5,345.5,1.0)
(1418.5,876.5,1.0)
(1595.5,699.5,1.0)
(1158.5,381.5,1.0)
(1120.5,343.5,1.0)
(1167.5,485.5,1.0)
(1214.5,438.5,1.0)
(1134.5,386.5,1.0)
(1089.5,342.5,1.0)
(1145.5,509.5,1.0)
(1201.5,453.5,1.0)
(1700.5,382.5,1.0)
(1655.5,337.5,1.0)
(1698.5,511.5,1.0)
(1706.5,160.5,1.0)
(1524.5,833.5,1.0)
(1480.5,788.5,1.0)
(1535.5,955.5,1.0)
(1591.5,899.5,1.0)
(1397.5,674.5,1.0)
(1363.5,640.5,1.0)
(1405.5,766.5,1.0)
(1447.5,724.5,1.0)
(1353.5,137.5,1.0)
(1314.5,98.5,1.0)
(1363.5,245.5,1.0)
(1412.5,196.5,1.0)
(1187.5,366.5,1.0)
(1152.5,331.5,1.0)
(1195.5,462.5,1.0)
(1239.5,418.5,1.0)
(1699.5,12.5,1.0)
(1401.5,85.5,1.0)
(1341.5,26.5,1.0)
(1415.5,248.5,1.0)
(1489.5,174.5,1.0)
(1573.5,982.5,1.0)
(1521.5,929.5,1.0)
(1274.5,203.5,1.0)
(1231.5,160.5,1.0)
(1285.5,320.5,1.0)
(1338.5,267.5,1.0)
(1550.5,937.5,1.0)
(1516.5,904.5,1.0)
(1558.5,1029.5,1.0)
(1600.5,987.5,1.0)
(1222.5,190.5,1.0)
(1189.5,157.5,1.0)
(1231.5,282.5,1.0)
(1272.5,240.5,1.0)
(1348.5,90.5,1.0)
(1309.5,51.5,1.0)
(1358.5,196.5,1.0)
(1406.5,148.5,1.0)
(1247.5,456.5,1.0)
(1206.5,415.5,1.0)
(1257.5,568.5,1.0)
(1308.5,517.5,1.0)
(990.5,375.5,1.0)
(947.5,332.5,1.0)
(1001.5,494.5,1.0)
(1055.5,440.5,1.0)
(1567.5,743.5,1.0)
(1492.5,667.5,1.0)
(1586.5,950.5,1.0)
(1680.5,856.5,1.0)
(1369.5,827.5,1.0)
(1336.5,794.5,1.0)
(1377.5,918.5,1.0)
(1419.5,877.5,1.0)
(1702.5,853.5,1.0)
(1598.5,749.5,1.0)
(1532.5,139.5,1.0)
(1487.5,95.5,1.0)
(1543.5,261.5,1.0)
(1598.5,206.5,1.0)
(1658.5,664.5,1.0)
(1618.5,625.5,1.0)
(1668.5,772.5,1.0)
(1560.5,6.5,1.0)
(1515.5,967.5,1.0)
(1460.5,913.5,1.0)
(1597.5,1049.5,1.0)
(1337.5,814.5,1.0)
(1302.5,779.5,1.0)
(1346.5,909.5,1.0)
(1390.5,866.5,1.0)
(1188.5,719.5,1.0)
(1146.5,677.5,1.0)
(1199.5,836.5,1.0)
(1252.5,783.5,1.0)
(1233.5,388.5,1.0)
(1197.5,351.5,1.0)
(1243.5,489.5,1.0)
(1289.5,443.5,1.0)
(1117.5,677.5,1.0)
(1077.5,638.5,1.0)
(1126.5,785.5,1.0)
(1175.5,736.5,1.0)
(1483.5,658.5,1.0)
(1444.5,619.5,1.0)
(1492.5,764.5,1.0)
(1541.5,715.5,1.0)
(1533.5,574.5,1.0)
(1496.5,538.5,1.0)
(1542.5,674.5,1.0)
(1587.5,629.5,1.0)
(1399.5,872.5,1.0)
(1360.5,834.5,1.0)
(1408.5,978.5,1.0)
(1456.5,930.5,1.0)
(1639.5,644.5,1.0)
(1583.5,588.5,1.0)
(1653.5,797.5,1.0)
(1189.5,239.5,1.0)
(1146.5,196.5,1.0)
(1200.5,357.5,1.0)
(1253.5,303.5,1.0)
(1591.5,236.5,1.0)
(1504.5,149.5,1.0)
(1613.5,474.5,1.0)
(1535.5,920.5,1.0)
(1483.5,869.5,1.0)
(1612.5,998.5,1.0)
(930.5,498.5,1.0)
(884.5,452.5,1.0)
(942.5,625.5,1.0)
(1000.5,567.5,1.0)
(1437.5,969.5,1.0)
(1394.5,926.5,1.0)
(1502.5,1034.5,1.0)
(1666.5,71.5,1.0)
(1632.5,36.5,1.0)
(1675.5,166.5,1.0)
(964.5,568.5,1.0)
(917.5,521.5,1.0)
(975.5,697.5,1.0)
(1034.5,639.5,1.0)
(1160.5,475.5,1.0)
(1125.5,441.5,1.0)
(1168.5,569.5,1.0)
(1211.5,527.5,1.0)
(1460.5,424.5,1.0)
(1421.5,386.5,1.0)
(1469.5,529.5,1.0)
(1517.5,482.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
(1509.5,495.5,1.0)
(1471.5,475.5,1.0)
(1561.5,574.5,1.0)
(1566.5,524.5,1.0)
(1526.5,500.5,1.0)
(1493.5,467.5,1.0)
(1534.5,590.5,1.0)
(1575.5,549.5,1.0)
